datetime,sat_name,norad_id,country,distance_km,relative_velocity_kms,sunlit,you_between_sun_and_target
2025-05-19 08:30:00+00:00,ION SCV-014,62630,,8.6,0.009,False,True
2025-05-19 08:40:00+00:00,ION SCV-014,62630,,8.54,0.009,False,False
2025-05-19 08:50:00+00:00,ION SCV-014,62630,,8.48,0.009,False,False
2025-05-19 09:00:00+00:00,ION SCV-014,62630,,8.46,0.009,False,False
2025-05-19 09:10:00+00:00,ION SCV-014,62630,,8.47,0.009,False,False
2025-05-19 09:20:00+00:00,ION SCV-014,62630,,8.53,0.009,True,False
2025-05-19 09:30:00+00:00,ION SCV-014,62630,,8.61,0.009,True,False
2025-05-19 09:40:00+00:00,ION SCV-014,62630,,8.68,0.009,True,False
2025-05-19 09:50:00+00:00,ION SCV-014,62630,,8.69,0.009,True,False
2025-05-19 10:00:00+00:00,ION SCV-014,62630,,8.67,0.009,False,True
2025-05-19 10:10:00+00:00,ION SCV-014,62630,,8.61,0.009,False,False
2025-05-19 10:20:00+00:00,ION SCV-014,62630,,8.54,0.009,False,False
2025-05-19 10:30:00+00:00,ION SCV-014,62630,,8.5,0.009,False,False
2025-05-19 10:40:00+00:00,ION SCV-014,62630,,8.49,0.009,False,False
2025-05-19 10:50:00+00:00,ION SCV-014,62630,,8.53,0.009,True,False
2025-05-19 11:00:00+00:00,ION SCV-014,62630,,8.6,0.009,True,False
2025-05-19 11:10:00+00:00,ION SCV-014,62630,,8.67,0.009,True,False
2025-05-19 11:20:00+00:00,ION SCV-014,62630,,8.72,0.009,True,False
2025-05-19 11:30:00+00:00,ION SCV-014,62630,,8.72,0.009,True,True
2025-05-19 11:40:00+00:00,ION SCV-014,62630,,8.67,0.009,False,True
2025-05-19 11:50:00+00:00,ION SCV-014,62630,,8.61,0.009,False,False
2025-05-19 12:00:00+00:00,ION SCV-014,62630,,8.55,0.009,False,False
2025-05-19 12:10:00+00:00,ION SCV-014,62630,,8.52,0.009,False,False
2025-05-19 12:20:00+00:00,ION SCV-014,62630,,8.53,0.009,False,False
2025-05-19 12:30:00+00:00,ION SCV-014,62630,,8.58,0.009,True,False
2025-05-19 12:40:00+00:00,ION SCV-014,62630,,8.66,0.009,True,False
2025-05-19 12:50:00+00:00,ION SCV-014,62630,,8.73,0.01,True,False
2025-05-19 13:00:00+00:00,ION SCV-014,62630,,8.76,0.01,True,False
2025-05-19 13:10:00+00:00,ION SCV-014,62630,,8.73,0.01,True,True
2025-05-19 13:20:00+00:00,ION SCV-014,62630,,8.68,0.009,False,False
2025-05-19 13:30:00+00:00,ION SCV-014,62630,,8.61,0.009,False,False
2025-05-19 13:40:00+00:00,ION SCV-014,62630,,8.56,0.009,False,False
2025-05-19 13:50:00+00:00,ION SCV-014,62630,,8.55,0.009,False,False
2025-05-19 14:00:00+00:00,ION SCV-014,62630,,8.58,0.009,True,False
2025-05-19 14:10:00+00:00,ION SCV-014,62630,,8.64,0.009,True,False
2025-05-19 14:20:00+00:00,ION SCV-014,62630,,8.72,0.01,True,False
2025-05-19 14:30:00+00:00,ION SCV-014,62630,,8.78,0.01,True,False
2025-05-19 14:40:00+00:00,ION SCV-014,62630,,8.78,0.01,True,True
2025-05-19 14:50:00+00:00,ION SCV-014,62630,,8.74,0.01,False,True
2025-05-19 15:00:00+00:00,ION SCV-014,62630,,8.68,0.009,False,False
2025-05-19 15:10:00+00:00,ION SCV-014,62630,,8.62,0.009,False,False
2025-05-19 15:20:00+00:00,ION SCV-014,62630,,8.58,0.009,False,False
2025-05-19 15:30:00+00:00,ION SCV-014,62630,,8.59,0.009,False,False
2025-05-19 15:40:00+00:00,ION SCV-014,62630,,8.63,0.009,True,False
2025-05-19 15:50:00+00:00,ION SCV-014,62630,,8.71,0.009,True,False
2025-05-19 16:00:00+00:00,ION SCV-014,62630,,8.78,0.01,True,False
2025-05-19 16:10:00+00:00,ION SCV-014,62630,,8.82,0.01,True,False
2025-05-19 16:20:00+00:00,ION SCV-014,62630,,8.8,0.01,True,True
2025-05-19 16:30:00+00:00,ION SCV-014,62630,,8.75,0.01,False,True
2025-05-19 16:40:00+00:00,ION SCV-014,62630,,8.68,0.01,False,False
2025-05-19 16:50:00+00:00,ION SCV-014,62630,,8.63,0.009,False,False
2025-05-19 17:00:00+00:00,ION SCV-014,62630,,8.61,0.009,False,False
2025-05-19 17:10:00+00:00,ION SCV-014,62630,,8.63,0.009,False,False
2025-05-19 17:20:00+00:00,ION SCV-014,62630,,8.69,0.009,True,False
2025-05-19 17:30:00+00:00,ION SCV-014,62630,,8.77,0.01,True,False
2025-05-19 17:40:00+00:00,ION SCV-014,62630,,8.83,0.01,True,False
2025-05-19 17:50:00+00:00,ION SCV-014,62630,,8.84,0.01,True,False
2025-05-19 18:00:00+00:00,ION SCV-014,62630,,8.81,0.01,False,True
2025-05-19 18:10:00+00:00,ION SCV-014,62630,,8.75,0.01,False,False
2025-05-19 18:20:00+00:00,ION SCV-014,62630,,8.69,0.01,False,False
2025-05-19 18:30:00+00:00,ION SCV-014,62630,,8.65,0.01,False,False
2025-05-19 18:40:00+00:00,ION SCV-014,62630,,8.64,0.009,False,False
2025-05-19 18:50:00+00:00,ION SCV-014,62630,,8.68,0.009,True,False
2025-05-19 19:00:00+00:00,ION SCV-014,62630,,8.76,0.01,True,False
2025-05-19 19:10:00+00:00,ION SCV-014,62630,,8.83,0.01,True,False
2025-05-19 19:20:00+00:00,ION SCV-014,62630,,8.87,0.01,True,False
2025-05-19 19:30:00+00:00,ION SCV-014,62630,,8.87,0.01,True,True
2025-05-19 19:40:00+00:00,ION SCV-014,62630,,8.82,0.01,False,True
2025-05-19 19:50:00+00:00,ION SCV-014,62630,,8.75,0.01,False,False
2025-05-19 20:00:00+00:00,ION SCV-014,62630,,8.7,0.01,False,False
2025-05-19 20:10:00+00:00,ION SCV-014,62630,,8.67,0.01,False,False
2025-05-19 20:20:00+00:00,ION SCV-014,62630,,8.68,0.01,False,False
2025-05-19 20:30:00+00:00,ION SCV-014,62630,,8.74,0.01,True,False
2025-05-19 20:40:00+00:00,ION SCV-014,62630,,8.82,0.01,True,False
2025-05-19 20:50:00+00:00,ION SCV-014,62630,,8.89,0.01,True,False
2025-05-19 21:00:00+00:00,ION SCV-014,62630,,8.91,0.01,True,False
2025-05-19 21:10:00+00:00,ION SCV-014,62630,,8.88,0.01,True,True
2025-05-19 21:20:00+00:00,ION SCV-014,62630,,8.82,0.01,False,False
2025-05-19 21:30:00+00:00,ION SCV-014,62630,,8.76,0.01,False,False
2025-05-19 21:40:00+00:00,ION SCV-014,62630,,8.71,0.01,False,False
2025-05-19 21:50:00+00:00,ION SCV-014,62630,,8.7,0.01,False,False
2025-05-19 22:00:00+00:00,ION SCV-014,62630,,8.73,0.01,True,False
2025-05-19 22:10:00+00:00,ION SCV-014,62630,,8.81,0.01,True,False
2025-05-19 22:20:00+00:00,ION SCV-014,62630,,8.88,0.01,True,False
2025-05-19 22:30:00+00:00,ION SCV-014,62630,,8.93,0.01,True,False
2025-05-19 22:40:00+00:00,ION SCV-014,62630,,8.93,0.01,True,True
2025-05-19 22:50:00+00:00,ION SCV-014,62630,,8.89,0.01,False,True
2025-05-19 23:00:00+00:00,ION SCV-014,62630,,8.83,0.01,False,False
2025-05-19 23:10:00+00:00,ION SCV-014,62630,,8.77,0.01,False,False
2025-05-19 23:20:00+00:00,ION SCV-014,62630,,8.73,0.01,False,False
2025-05-19 23:30:00+00:00,ION SCV-014,62630,,8.74,0.01,False,False
2025-05-19 23:40:00+00:00,ION SCV-014,62630,,8.79,0.01,True,False
2025-05-19 23:50:00+00:00,ION SCV-014,62630,,8.87,0.01,True,False
2025-05-20 00:00:00+00:00,ION SCV-014,62630,,8.94,0.01,True,False
2025-05-20 00:10:00+00:00,ION SCV-014,62630,,8.97,0.01,True,False
2025-05-20 00:20:00+00:00,ION SCV-014,62630,,8.95,0.01,True,True
2025-05-20 00:30:00+00:00,ION SCV-014,62630,,8.89,0.01,False,False
2025-05-20 00:40:00+00:00,ION SCV-014,62630,,8.83,0.01,False,False
2025-05-20 00:50:00+00:00,ION SCV-014,62630,,8.78,0.01,False,False
2025-05-20 01:00:00+00:00,ION SCV-014,62630,,8.76,0.01,False,False
2025-05-20 01:10:00+00:00,ION SCV-014,62630,,8.79,0.01,False,False
2025-05-20 01:20:00+00:00,ION SCV-014,62630,,8.85,0.01,True,False
2025-05-20 01:30:00+00:00,ION SCV-014,62630,,8.93,0.01,True,False
2025-05-20 01:40:00+00:00,ION SCV-014,62630,,8.99,0.01,True,False
2025-05-20 01:50:00+00:00,ION SCV-014,62630,,9.0,0.01,True,True
2025-05-20 02:00:00+00:00,ION SCV-014,62630,,8.96,0.01,False,True
2025-05-20 02:10:00+00:00,ION SCV-014,62630,,8.9,0.01,False,False
2025-05-20 02:20:00+00:00,ION SCV-014,62630,,8.84,0.01,False,False
2025-05-20 02:30:00+00:00,ION SCV-014,62630,,8.8,0.01,False,False
2025-05-20 02:40:00+00:00,ION SCV-014,62630,,8.8,0.01,False,False
2025-05-20 02:50:00+00:00,ION SCV-014,62630,,8.84,0.01,True,False
2025-05-20 03:00:00+00:00,ION SCV-014,62630,,8.92,0.01,True,False
2025-05-20 03:10:00+00:00,ION SCV-014,62630,,8.99,0.01,True,False
2025-05-20 03:20:00+00:00,ION SCV-014,62630,,9.03,0.01,True,False
2025-05-20 03:30:00+00:00,ION SCV-014,62630,,9.02,0.01,True,True
2025-05-20 03:40:00+00:00,ION SCV-014,62630,,8.96,0.01,False,True
2025-05-20 03:50:00+00:00,ION SCV-014,62630,,8.9,0.01,False,False
2025-05-20 04:00:00+00:00,ION SCV-014,62630,,8.85,0.01,False,False
2025-05-20 04:10:00+00:00,ION SCV-014,62630,,8.82,0.01,False,False
2025-05-20 04:20:00+00:00,ION SCV-014,62630,,8.84,0.01,False,False
2025-05-20 04:30:00+00:00,ION SCV-014,62630,,8.9,0.01,True,False
2025-05-20 04:40:00+00:00,ION SCV-014,62630,,8.98,0.01,True,False
2025-05-20 04:50:00+00:00,ION SCV-014,62630,,9.04,0.01,True,False
2025-05-20 05:00:00+00:00,ION SCV-014,62630,,9.06,0.01,True,False
2025-05-20 05:10:00+00:00,ION SCV-014,62630,,9.03,0.01,False,True
2025-05-20 05:20:00+00:00,ION SCV-014,62630,,8.97,0.01,False,False
2025-05-20 05:30:00+00:00,ION SCV-014,62630,,8.91,0.01,False,False
2025-05-20 05:40:00+00:00,ION SCV-014,62630,,8.86,0.01,False,False
2025-05-20 05:50:00+00:00,ION SCV-014,62630,,8.86,0.01,False,False
2025-05-20 06:00:00+00:00,ION SCV-014,62630,,8.89,0.01,True,False
2025-05-20 06:10:00+00:00,ION SCV-014,62630,,8.97,0.01,True,False
2025-05-20 06:20:00+00:00,ION SCV-014,62630,,9.04,0.01,True,False
2025-05-20 06:30:00+00:00,ION SCV-014,62630,,9.09,0.01,True,False
2025-05-20 06:40:00+00:00,ION SCV-014,62630,,9.08,0.01,True,True
2025-05-20 06:50:00+00:00,ION SCV-014,62630,,9.04,0.01,False,True
2025-05-20 07:00:00+00:00,ION SCV-014,62630,,8.97,0.01,False,False
2025-05-20 07:10:00+00:00,ION SCV-014,62630,,8.92,0.01,False,False
2025-05-20 07:20:00+00:00,ION SCV-014,62630,,8.89,0.01,False,False
2025-05-20 07:30:00+00:00,ION SCV-014,62630,,8.9,0.01,False,False
2025-05-20 07:40:00+00:00,ION SCV-014,62630,,8.95,0.01,True,False
2025-05-20 07:50:00+00:00,ION SCV-014,62630,,9.03,0.01,True,False
2025-05-20 08:00:00+00:00,ION SCV-014,62630,,9.1,0.01,True,False
2025-05-20 08:10:00+00:00,ION SCV-014,62630,,9.12,0.01,True,False
2025-05-20 08:20:00+00:00,ION SCV-014,62630,,9.1,0.01,True,True
2025-05-20 08:30:00+00:00,ION SCV-014,62630,,9.04,0.01,False,False
2025-05-20 08:40:00+00:00,ION SCV-014,62630,,8.98,0.01,False,False
2025-05-20 08:50:00+00:00,ION SCV-014,62630,,8.93,0.01,False,False
2025-05-20 09:00:00+00:00,ION SCV-014,62630,,8.92,0.01,False,False
2025-05-20 09:10:00+00:00,ION SCV-014,62630,,8.95,0.01,True,False
2025-05-20 09:20:00+00:00,ION SCV-014,62630,,9.02,0.01,True,False
2025-05-20 09:30:00+00:00,ION SCV-014,62630,,9.09,0.01,True,False
2025-05-20 09:40:00+00:00,ION SCV-014,62630,,9.15,0.01,True,False
2025-05-20 09:50:00+00:00,ION SCV-014,62630,,9.15,0.01,True,True
2025-05-20 10:00:00+00:00,ION SCV-014,62630,,9.11,0.01,False,True
2025-05-20 10:10:00+00:00,ION SCV-014,62630,,9.04,0.01,False,False
2025-05-20 10:20:00+00:00,ION SCV-014,62630,,8.98,0.01,False,False
2025-05-20 10:30:00+00:00,ION SCV-014,62630,,8.95,0.01,False,False
2025-05-20 10:40:00+00:00,ION SCV-014,62630,,8.95,0.01,False,False
2025-05-20 10:50:00+00:00,ION SCV-014,62630,,9.0,0.01,True,False
2025-05-20 11:00:00+00:00,ION SCV-014,62630,,9.08,0.01,True,False
2025-05-20 11:10:00+00:00,ION SCV-014,62630,,9.15,0.01,True,False
2025-05-20 11:20:00+00:00,ION SCV-014,62630,,9.18,0.01,True,False
2025-05-20 11:30:00+00:00,ION SCV-014,62630,,9.17,0.01,True,True
2025-05-20 11:40:00+00:00,ION SCV-014,62630,,9.11,0.01,False,True
2025-05-20 11:50:00+00:00,ION SCV-014,62630,,9.05,0.01,False,False
2025-05-20 12:00:00+00:00,ION SCV-014,62630,,9.0,0.01,False,False
2025-05-20 12:10:00+00:00,ION SCV-014,62630,,8.98,0.01,False,False
2025-05-20 12:20:00+00:00,ION SCV-014,62630,,9.0,0.01,False,False
2025-05-20 12:30:00+00:00,ION SCV-014,62630,,9.07,0.01,True,False
2025-05-20 12:40:00+00:00,ION SCV-014,62630,,9.14,0.01,True,False
2025-05-20 12:50:00+00:00,ION SCV-014,62630,,9.2,0.01,True,False
2025-05-20 13:00:00+00:00,ION SCV-014,62630,,9.21,0.01,True,False
2025-05-20 13:10:00+00:00,ION SCV-014,62630,,9.18,0.01,False,True
2025-05-20 13:20:00+00:00,ION SCV-014,62630,,9.12,0.01,False,False
2025-05-20 13:30:00+00:00,ION SCV-014,62630,,9.05,0.01,False,False
2025-05-20 13:40:00+00:00,ION SCV-014,62630,,9.01,0.01,False,False
2025-05-20 13:50:00+00:00,ION SCV-014,62630,,9.01,0.01,False,False
2025-05-20 14:00:00+00:00,ION SCV-014,62630,,9.06,0.01,True,False
2025-05-20 14:10:00+00:00,ION SCV-014,62630,,9.13,0.01,True,False
2025-05-20 14:20:00+00:00,ION SCV-014,62630,,9.2,0.01,True,False
2025-05-20 14:30:00+00:00,ION SCV-014,62630,,9.24,0.01,True,False
2025-05-20 14:40:00+00:00,ION SCV-014,62630,,9.23,0.01,True,True
2025-05-20 14:50:00+00:00,ION SCV-014,62630,,9.18,0.01,False,True
2025-05-20 15:00:00+00:00,ION SCV-014,62630,,9.12,0.01,False,False
2025-05-20 15:10:00+00:00,ION SCV-014,62630,,9.07,0.01,False,False
2025-05-20 15:20:00+00:00,ION SCV-014,62630,,9.04,0.01,False,False
2025-05-20 15:30:00+00:00,ION SCV-014,62630,,9.06,0.01,False,False
2025-05-20 15:40:00+00:00,ION SCV-014,62630,,9.12,0.01,True,False
2025-05-20 15:50:00+00:00,ION SCV-014,62630,,9.19,0.01,True,False
2025-05-20 16:00:00+00:00,ION SCV-014,62630,,9.26,0.01,True,False
2025-05-20 16:10:00+00:00,ION SCV-014,62630,,9.28,0.01,True,False
2025-05-20 16:20:00+00:00,ION SCV-014,62630,,9.25,0.01,True,True
2025-05-20 16:30:00+00:00,ION SCV-014,62630,,9.19,0.01,False,False
2025-05-20 16:40:00+00:00,ION SCV-014,62630,,9.13,0.01,False,False
2025-05-20 16:50:00+00:00,ION SCV-014,62630,,9.08,0.01,False,False
2025-05-20 17:00:00+00:00,ION SCV-014,62630,,9.07,0.01,False,False
2025-05-20 17:10:00+00:00,ION SCV-014,62630,,9.11,0.01,True,False
2025-05-20 17:20:00+00:00,ION SCV-014,62630,,9.18,0.01,True,False
2025-05-20 17:30:00+00:00,ION SCV-014,62630,,9.26,0.01,True,False
2025-05-20 17:40:00+00:00,ION SCV-014,62630,,9.3,0.01,True,False
2025-05-20 17:50:00+00:00,ION SCV-014,62630,,9.3,0.01,True,True
2025-05-20 18:00:00+00:00,ION SCV-014,62630,,9.26,0.01,False,True
2025-05-20 18:10:00+00:00,ION SCV-014,62630,,9.19,0.01,False,False
2025-05-20 18:20:00+00:00,ION SCV-014,62630,,9.13,0.01,False,False
2025-05-20 18:30:00+00:00,ION SCV-014,62630,,9.1,0.01,False,False
2025-05-20 18:40:00+00:00,ION SCV-014,62630,,9.11,0.01,False,False
2025-05-20 18:50:00+00:00,ION SCV-014,62630,,9.17,0.01,True,False
2025-05-20 19:00:00+00:00,ION SCV-014,62630,,9.24,0.01,True,False
2025-05-20 19:10:00+00:00,ION SCV-014,62630,,9.31,0.01,True,False
2025-05-20 19:20:00+00:00,ION SCV-014,62630,,9.34,0.01,True,False
2025-05-20 19:30:00+00:00,ION SCV-014,62630,,9.32,0.01,True,True
2025-05-20 19:40:00+00:00,ION SCV-014,62630,,9.26,0.01,False,True
2025-05-20 19:50:00+00:00,ION SCV-014,62630,,9.2,0.01,False,False
2025-05-20 20:00:00+00:00,ION SCV-014,62630,,9.15,0.01,False,False
2025-05-20 20:10:00+00:00,ION SCV-014,62630,,9.13,0.01,False,False
2025-05-20 20:20:00+00:00,ION SCV-014,62630,,9.16,0.01,False,False
2025-05-20 20:30:00+00:00,ION SCV-014,62630,,9.23,0.01,True,False
2025-05-20 20:40:00+00:00,ION SCV-014,62630,,9.31,0.01,True,False
2025-05-20 20:50:00+00:00,ION SCV-014,62630,,9.36,0.01,True,False
2025-05-20 21:00:00+00:00,ION SCV-014,62630,,9.37,0.01,True,True
2025-05-20 21:10:00+00:00,ION SCV-014,62630,,9.33,0.01,False,True
2025-05-20 21:20:00+00:00,ION SCV-014,62630,,9.26,0.01,False,False
2025-05-20 21:30:00+00:00,ION SCV-014,62630,,9.2,0.01,False,False
2025-05-20 21:40:00+00:00,ION SCV-014,62630,,9.17,0.01,False,False
2025-05-20 21:50:00+00:00,ION SCV-014,62630,,9.17,0.01,False,False
2025-05-20 22:00:00+00:00,ION SCV-014,62630,,9.22,0.01,True,False
2025-05-20 22:10:00+00:00,ION SCV-014,62630,,9.29,0.01,True,False
2025-05-20 22:20:00+00:00,ION SCV-014,62630,,9.37,0.01,True,False
2025-05-20 22:30:00+00:00,ION SCV-014,62630,,9.4,0.01,True,False
2025-05-20 22:40:00+00:00,ION SCV-014,62630,,9.39,0.01,True,True
2025-05-20 22:50:00+00:00,ION SCV-014,62630,,9.33,0.01,False,True
2025-05-20 23:00:00+00:00,ION SCV-014,62630,,9.27,0.01,False,False
2025-05-20 23:10:00+00:00,ION SCV-014,62630,,9.22,0.01,False,False
2025-05-20 23:20:00+00:00,ION SCV-014,62630,,9.2,0.01,False,False
2025-05-20 23:30:00+00:00,ION SCV-014,62630,,9.22,0.01,False,False
2025-05-20 23:40:00+00:00,ION SCV-014,62630,,9.28,0.01,True,False
2025-05-20 23:50:00+00:00,ION SCV-014,62630,,9.36,0.01,True,False
2025-05-21 00:00:00+00:00,ION SCV-014,62630,,9.42,0.01,True,False
2025-05-21 00:10:00+00:00,ION SCV-014,62630,,9.43,0.01,True,False
2025-05-21 00:20:00+00:00,ION SCV-014,62630,,9.4,0.01,False,True
2025-05-21 00:30:00+00:00,ION SCV-014,62630,,9.34,0.01,False,False
2025-05-21 00:40:00+00:00,ION SCV-014,62630,,9.28,0.01,False,False
2025-05-21 00:50:00+00:00,ION SCV-014,62630,,9.23,0.01,False,False
2025-05-21 01:00:00+00:00,ION SCV-014,62630,,9.23,0.01,False,False
2025-05-21 01:10:00+00:00,ION SCV-014,62630,,9.27,0.01,True,False
2025-05-21 01:20:00+00:00,ION SCV-014,62630,,9.34,0.01,True,False
2025-05-21 01:30:00+00:00,ION SCV-014,62630,,9.42,0.01,True,False
2025-05-21 01:40:00+00:00,ION SCV-014,62630,,9.46,0.01,True,False
2025-05-21 01:50:00+00:00,ION SCV-014,62630,,9.45,0.01,True,True
2025-05-21 02:00:00+00:00,ION SCV-014,62630,,9.4,0.01,False,True
2025-05-21 02:10:00+00:00,ION SCV-014,62630,,9.34,0.01,False,False
2025-05-21 02:20:00+00:00,ION SCV-014,62630,,9.29,0.01,False,False
2025-05-21 02:30:00+00:00,ION SCV-014,62630,,9.26,0.01,False,False
2025-05-21 02:40:00+00:00,ION SCV-014,62630,,9.27,0.01,False,False
2025-05-21 02:50:00+00:00,ION SCV-014,62630,,9.33,0.01,True,False
2025-05-21 03:00:00+00:00,ION SCV-014,62630,,9.41,0.01,True,False
2025-05-21 03:10:00+00:00,ION SCV-014,62630,,9.47,0.01,True,False
2025-05-21 03:20:00+00:00,ION SCV-014,62630,,9.5,0.01,True,False
2025-05-21 03:30:00+00:00,ION SCV-014,62630,,9.47,0.01,True,True
2025-05-21 03:40:00+00:00,ION SCV-014,62630,,9.41,0.01,False,False
2025-05-21 03:50:00+00:00,ION SCV-014,62630,,9.35,0.01,False,False
2025-05-21 04:00:00+00:00,ION SCV-014,62630,,9.3,0.01,False,False
2025-05-21 04:10:00+00:00,ION SCV-014,62630,,9.29,0.01,False,False
2025-05-21 04:20:00+00:00,ION SCV-014,62630,,9.32,0.01,True,False
2025-05-21 04:30:00+00:00,ION SCV-014,62630,,9.39,0.01,True,False
2025-05-21 04:40:00+00:00,ION SCV-014,62630,,9.47,0.01,True,False
2025-05-21 04:50:00+00:00,ION SCV-014,62630,,9.52,0.01,True,False
2025-05-21 05:00:00+00:00,ION SCV-014,62630,,9.52,0.01,True,True
2025-05-21 05:10:00+00:00,ION SCV-014,62630,,9.48,0.01,False,True
2025-05-21 05:20:00+00:00,ION SCV-014,62630,,9.41,0.01,False,False
2025-05-21 05:30:00+00:00,ION SCV-014,62630,,9.36,0.01,False,False
2025-05-21 05:40:00+00:00,ION SCV-014,62630,,9.32,0.01,False,False
2025-05-21 05:50:00+00:00,ION SCV-014,62630,,9.33,0.01,False,False
2025-05-21 06:00:00+00:00,ION SCV-014,62630,,9.38,0.01,True,False
2025-05-21 06:10:00+00:00,ION SCV-014,62630,,9.46,0.01,True,False
2025-05-21 06:20:00+00:00,ION SCV-014,62630,,9.53,0.01,True,False
2025-05-21 06:30:00+00:00,ION SCV-014,62630,,9.56,0.01,True,False
2025-05-21 06:40:00+00:00,ION SCV-014,62630,,9.54,0.01,True,True
2025-05-21 06:50:00+00:00,ION SCV-014,62630,,9.48,0.01,False,True
2025-05-21 07:00:00+00:00,ION SCV-014,62630,,9.42,0.01,False,False
2025-05-21 07:10:00+00:00,ION SCV-014,62630,,9.37,0.01,False,False
2025-05-21 07:20:00+00:00,ION SCV-014,62630,,9.35,0.01,False,False
2025-05-21 07:30:00+00:00,ION SCV-014,62630,,9.38,0.01,False,False
2025-05-21 07:40:00+00:00,ION SCV-014,62630,,9.44,0.01,True,False
2025-05-21 07:50:00+00:00,ION SCV-014,62630,,9.52,0.01,True,False
2025-05-21 08:00:00+00:00,ION SCV-014,62630,,9.58,0.01,True,False
2025-05-21 08:10:00+00:00,ION SCV-014,62630,,9.59,0.01,True,False
2025-05-21 08:20:00+00:00,ION SCV-014,62630,,9.55,0.01,False,True
2025-05-21 08:30:00+00:00,ION SCV-014,62630,,9.49,0.01,False,False
2025-05-21 08:40:00+00:00,ION SCV-014,62630,,9.43,0.01,False,False
2025-05-21 08:50:00+00:00,ION SCV-014,62630,,9.39,0.01,False,False
2025-05-21 09:00:00+00:00,ION SCV-014,62630,,9.39,0.01,False,False
2025-05-21 09:10:00+00:00,ION SCV-014,62630,,9.43,0.01,True,False
2025-05-21 09:20:00+00:00,ION SCV-014,62630,,9.51,0.01,True,False
2025-05-21 09:30:00+00:00,ION SCV-014,62630,,9.58,0.01,True,False
2025-05-21 09:40:00+00:00,ION SCV-014,62630,,9.62,0.01,True,False
2025-05-21 09:50:00+00:00,ION SCV-014,62630,,9.61,0.01,True,True
2025-05-21 10:00:00+00:00,ION SCV-014,62630,,9.56,0.01,False,True
2025-05-21 10:10:00+00:00,ION SCV-014,62630,,9.49,0.01,False,False
2025-05-21 10:20:00+00:00,ION SCV-014,62630,,9.44,0.01,False,False
2025-05-21 10:30:00+00:00,ION SCV-014,62630,,9.42,0.01,False,False
2025-05-21 10:40:00+00:00,ION SCV-014,62630,,9.43,0.01,False,False
2025-05-21 10:50:00+00:00,ION SCV-014,62630,,9.5,0.01,True,False
2025-05-21 11:00:00+00:00,ION SCV-014,62630,,9.58,0.01,True,False
2025-05-21 11:10:00+00:00,ION SCV-014,62630,,9.64,0.01,True,False
2025-05-21 11:20:00+00:00,ION SCV-014,62630,,9.65,0.011,True,False
2025-05-21 11:30:00+00:00,ION SCV-014,62630,,9.62,0.01,True,True
2025-05-21 11:40:00+00:00,ION SCV-014,62630,,9.56,0.01,False,False
2025-05-21 11:50:00+00:00,ION SCV-014,62630,,9.5,0.01,False,False
2025-05-21 12:00:00+00:00,ION SCV-014,62630,,9.46,0.01,False,False
2025-05-21 12:10:00+00:00,ION SCV-014,62630,,9.45,0.01,False,False
2025-05-21 12:20:00+00:00,ION SCV-014,62630,,9.49,0.01,True,False
2025-05-21 12:30:00+00:00,ION SCV-014,62630,,9.56,0.01,True,False
2025-05-21 12:40:00+00:00,ION SCV-014,62630,,9.64,0.01,True,False
2025-05-21 12:50:00+00:00,ION SCV-014,62630,,9.68,0.011,True,False
2025-05-21 13:00:00+00:00,ION SCV-014,62630,,9.68,0.011,True,True
2025-05-21 13:10:00+00:00,ION SCV-014,62630,,9.63,0.011,False,True
2025-05-21 13:20:00+00:00,ION SCV-014,62630,,9.56,0.01,False,False
2025-05-21 13:30:00+00:00,ION SCV-014,62630,,9.51,0.01,False,False
2025-05-21 13:40:00+00:00,ION SCV-014,62630,,9.48,0.01,False,False
2025-05-21 13:50:00+00:00,ION SCV-014,62630,,9.49,0.01,False,False
2025-05-21 14:00:00+00:00,ION SCV-014,62630,,9.55,0.01,True,False
2025-05-21 14:10:00+00:00,ION SCV-014,62630,,9.63,0.01,True,False
2025-05-21 14:20:00+00:00,ION SCV-014,62630,,9.69,0.011,True,False
2025-05-21 14:30:00+00:00,ION SCV-014,62630,,9.72,0.011,True,False
2025-05-21 14:40:00+00:00,ION SCV-014,62630,,9.69,0.011,True,True
2025-05-21 14:50:00+00:00,ION SCV-014,62630,,9.63,0.011,False,True
2025-05-21 15:00:00+00:00,ION SCV-014,62630,,9.57,0.01,False,False
2025-05-21 15:10:00+00:00,ION SCV-014,62630,,9.52,0.01,False,False
2025-05-21 15:20:00+00:00,ION SCV-014,62630,,9.51,0.01,False,False
2025-05-21 15:30:00+00:00,ION SCV-014,62630,,9.54,0.01,False,False
2025-05-21 15:40:00+00:00,ION SCV-014,62630,,9.61,0.01,True,False
2025-05-21 15:50:00+00:00,ION SCV-014,62630,,9.69,0.011,True,False
2025-05-21 16:00:00+00:00,ION SCV-014,62630,,9.74,0.011,True,False
2025-05-21 16:10:00+00:00,ION SCV-014,62630,,9.74,0.011,True,False
2025-05-21 16:20:00+00:00,ION SCV-014,62630,,9.7,0.011,False,True
2025-05-21 16:30:00+00:00,ION SCV-014,62630,,9.64,0.011,False,False
2025-05-21 16:40:00+00:00,ION SCV-014,62630,,9.58,0.011,False,False
2025-05-21 16:50:00+00:00,ION SCV-014,62630,,9.55,0.01,False,False
2025-05-21 17:00:00+00:00,ION SCV-014,62630,,9.55,0.01,False,False
